amount,payment_status,payment_method,device_type,product_category,location,timestamp,cart_abandoned,refund_requested,retry_count,checkout_duration,discount_given,discount_requested,negotiation_started,negotiation_rounds,final_order_status,failure_reason,order_id,customer_id,merchant_id,event_id,refund_status
5071.0,SUCCESS,Net Banking,Android,Electronics,Pune,2026-08-23 03:44:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000263,cust_0263,merchant_upload,evt_000263,NONE
1046.0,SUCCESS,Debit Card,iOS,Home,Pune,2026-08-23 03:46:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000264,cust_0264,merchant_upload,evt_000264,NONE
13915.0,SUCCESS,Net Banking,Desktop,Electronics,Delhi,2026-08-23 03:48:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000265,cust_0265,merchant_upload,evt_000265,NONE
8974.0,SUCCESS,Credit Card,Android,Fashion,Pune,2026-08-23 03:50:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000266,cust_0266,merchant_upload,evt_000266,NONE
515.0,FAILED,Debit Card,Android,Electronics,Delhi,2026-08-23 03:52:30.850064,False,True,0,60,0.0,0.0,False,0,FAILED,,ord_000267,cust_0267,merchant_upload,evt_000267,REQUESTED
11295.0,SUCCESS,Credit Card,Desktop,Fashion,Pune,2026-08-23 03:54:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000268,cust_0268,merchant_upload,evt_000268,NONE
15134.0,SUCCESS,Credit Card,iOS,Beauty,Bangalore,2026-08-23 03:56:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000269,cust_0269,merchant_upload,evt_000269,NONE
1400.0,SUCCESS,Net Banking,Android,Fashion,Delhi,2026-08-23 03:58:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000270,cust_0270,merchant_upload,evt_000270,REQUESTED
14254.0,SUCCESS,Net Banking,Android,Home,Pune,2026-08-23 04:00:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000271,cust_0271,merchant_upload,evt_000271,NONE
13189.0,SUCCESS,Net Banking,Android,Fashion,Pune,2026-08-23 04:02:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000272,cust_0272,merchant_upload,evt_000272,REQUESTED
7511.0,SUCCESS,EMI,Android,Home,Hyderabad,2026-08-23 04:04:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000273,cust_0273,merchant_upload,evt_000273,NONE
1751.0,FAILED,Debit Card,iOS,Luxury & Watches,Delhi,2026-08-23 04:06:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000274,cust_0274,merchant_upload,evt_000274,NONE
17564.0,SUCCESS,EMI,Android,Home,Hyderabad,2026-08-23 04:08:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000275,cust_0275,merchant_upload,evt_000275,NONE
5437.0,SUCCESS,Credit Card,Desktop,Home,Bangalore,2026-08-23 04:10:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000276,cust_0276,merchant_upload,evt_000276,NONE
5971.0,SUCCESS,Net Banking,Android,Luxury & Watches,Pune,2026-08-23 04:12:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000277,cust_0277,merchant_upload,evt_000277,NONE
2880.0,SUCCESS,UPI,Desktop,Home,Pune,2026-08-23 04:14:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000278,cust_0278,merchant_upload,evt_000278,NONE
16794.0,SUCCESS,EMI,iOS,Luxury & Watches,Delhi,2026-08-23 04:16:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000279,cust_0279,merchant_upload,evt_000279,NONE
11708.0,SUCCESS,Credit Card,Android,Home,Delhi,2026-08-23 04:18:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000280,cust_0280,merchant_upload,evt_000280,NONE
11318.0,SUCCESS,Credit Card,Desktop,Beauty,Bangalore,2026-08-23 04:20:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000281,cust_0281,merchant_upload,evt_000281,NONE
2707.0,SUCCESS,Credit Card,iOS,Fashion,Hyderabad,2026-08-23 04:22:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000282,cust_0282,merchant_upload,evt_000282,REQUESTED
1087.0,SUCCESS,Net Banking,Android,Fashion,Pune,2026-08-23 04:24:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000283,cust_0283,merchant_upload,evt_000283,NONE
1193.0,SUCCESS,Net Banking,Android,Fashion,Delhi,2026-08-23 04:26:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000284,cust_0284,merchant_upload,evt_000284,REQUESTED
4020.0,FAILED,EMI,iOS,Beauty,Mumbai,2026-08-23 04:28:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000285,cust_0285,merchant_upload,evt_000285,NONE
17282.0,SUCCESS,Net Banking,iOS,Home,Bangalore,2026-08-23 04:30:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000286,cust_0286,merchant_upload,evt_000286,NONE
7209.0,SUCCESS,UPI,Android,Electronics,Mumbai,2026-08-23 04:32:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000287,cust_0287,merchant_upload,evt_000287,NONE
6026.0,SUCCESS,Net Banking,iOS,Fashion,Mumbai,2026-08-23 04:34:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000288,cust_0288,merchant_upload,evt_000288,NONE
15012.0,SUCCESS,Credit Card,Android,Beauty,Bangalore,2026-08-23 04:36:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000289,cust_0289,merchant_upload,evt_000289,NONE
8882.0,SUCCESS,EMI,Android,Beauty,Bangalore,2026-08-23 04:38:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000290,cust_0290,merchant_upload,evt_000290,NONE
2251.0,SUCCESS,Credit Card,Android,Electronics,Delhi,2026-08-23 04:40:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000291,cust_0291,merchant_upload,evt_000291,NONE
2583.0,SUCCESS,Debit Card,Desktop,Electronics,Mumbai,2026-08-23 04:42:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000292,cust_0292,merchant_upload,evt_000292,NONE
2891.0,FAILED,Net Banking,iOS,Home,Pune,2026-08-23 04:44:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000293,cust_0293,merchant_upload,evt_000293,NONE
11101.0,SUCCESS,UPI,Android,Luxury & Watches,Delhi,2026-08-23 04:46:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000294,cust_0294,merchant_upload,evt_000294,NONE
1849.0,SUCCESS,Credit Card,iOS,Luxury & Watches,Hyderabad,2026-08-23 04:48:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000295,cust_0295,merchant_upload,evt_000295,NONE
10337.0,FAILED,Credit Card,Desktop,Beauty,Delhi,2026-08-23 04:50:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000296,cust_0296,merchant_upload,evt_000296,NONE
4018.0,SUCCESS,Credit Card,Android,Beauty,Mumbai,2026-08-23 04:52:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000297,cust_0297,merchant_upload,evt_000297,NONE
1994.0,SUCCESS,UPI,Desktop,Electronics,Bangalore,2026-08-23 04:54:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000298,cust_0298,merchant_upload,evt_000298,NONE
8992.0,SUCCESS,Debit Card,Android,Fashion,Hyderabad,2026-08-23 04:56:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000299,cust_0299,merchant_upload,evt_000299,NONE
2295.0,SUCCESS,Net Banking,Desktop,Home,Mumbai,2026-08-23 04:58:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000300,cust_0300,merchant_upload,evt_000300,REQUESTED
5126.0,SUCCESS,Credit Card,Android,Home,Delhi,2026-08-23 05:00:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000301,cust_0301,merchant_upload,evt_000301,NONE
13456.0,SUCCESS,Debit Card,iOS,Beauty,Bangalore,2026-08-23 05:02:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000302,cust_0302,merchant_upload,evt_000302,NONE
3059.0,SUCCESS,Net Banking,Android,Luxury & Watches,Mumbai,2026-08-23 05:04:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000303,cust_0303,merchant_upload,evt_000303,NONE
10610.0,SUCCESS,EMI,iOS,Luxury & Watches,Delhi,2026-08-23 05:06:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000304,cust_0304,merchant_upload,evt_000304,NONE
2701.0,SUCCESS,Net Banking,Desktop,Beauty,Hyderabad,2026-08-23 05:08:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000305,cust_0305,merchant_upload,evt_000305,REQUESTED
4896.0,SUCCESS,EMI,Android,Luxury & Watches,Delhi,2026-08-23 05:10:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000306,cust_0306,merchant_upload,evt_000306,NONE
8062.0,SUCCESS,UPI,Desktop,Home,Bangalore,2026-08-23 05:12:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000307,cust_0307,merchant_upload,evt_000307,NONE
1318.0,SUCCESS,UPI,Android,Beauty,Delhi,2026-08-23 05:14:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000308,cust_0308,merchant_upload,evt_000308,NONE
4950.0,SUCCESS,Net Banking,Android,Beauty,Mumbai,2026-08-23 05:16:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000309,cust_0309,merchant_upload,evt_000309,NONE
1892.0,SUCCESS,UPI,Android,Luxury & Watches,Pune,2026-08-23 05:18:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000310,cust_0310,merchant_upload,evt_000310,NONE
524.0,SUCCESS,Debit Card,Desktop,Electronics,Pune,2026-08-23 05:20:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000311,cust_0311,merchant_upload,evt_000311,NONE
6206.0,SUCCESS,UPI,iOS,Electronics,Mumbai,2026-08-23 05:22:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000312,cust_0312,merchant_upload,evt_000312,NONE
1678.0,SUCCESS,Debit Card,iOS,Electronics,Hyderabad,2026-08-23 05:24:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000313,cust_0313,merchant_upload,evt_000313,NONE
687.0,SUCCESS,UPI,Desktop,Electronics,Pune,2026-08-23 05:26:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000314,cust_0314,merchant_upload,evt_000314,NONE
13940.0,FAILED,Debit Card,Desktop,Electronics,Pune,2026-08-23 05:28:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000315,cust_0315,merchant_upload,evt_000315,NONE
2471.0,SUCCESS,Debit Card,Desktop,Home,Bangalore,2026-08-23 05:30:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000316,cust_0316,merchant_upload,evt_000316,NONE
16398.0,SUCCESS,Debit Card,Desktop,Fashion,Pune,2026-08-23 05:32:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000317,cust_0317,merchant_upload,evt_000317,REQUESTED
3408.0,SUCCESS,Net Banking,Android,Beauty,Pune,2026-08-23 05:34:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000318,cust_0318,merchant_upload,evt_000318,NONE
7527.0,SUCCESS,Credit Card,Android,Electronics,Bangalore,2026-08-23 05:36:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000319,cust_0319,merchant_upload,evt_000319,NONE
1765.0,SUCCESS,Net Banking,iOS,Home,Mumbai,2026-08-23 05:38:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000320,cust_0320,merchant_upload,evt_000320,NONE
11879.0,SUCCESS,Credit Card,Desktop,Fashion,Bangalore,2026-08-23 05:40:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000321,cust_0321,merchant_upload,evt_000321,NONE
10081.0,SUCCESS,Debit Card,Desktop,Fashion,Pune,2026-08-23 05:42:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000322,cust_0322,merchant_upload,evt_000322,NONE
15655.0,SUCCESS,Debit Card,iOS,Luxury & Watches,Delhi,2026-08-23 05:44:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000323,cust_0323,merchant_upload,evt_000323,NONE
5508.0,SUCCESS,Credit Card,Desktop,Home,Hyderabad,2026-08-23 05:46:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000324,cust_0324,merchant_upload,evt_000324,NONE
1965.0,SUCCESS,Credit Card,Android,Beauty,Delhi,2026-08-23 05:48:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000325,cust_0325,merchant_upload,evt_000325,NONE
6273.0,SUCCESS,UPI,iOS,Electronics,Pune,2026-08-23 05:50:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000326,cust_0326,merchant_upload,evt_000326,NONE
17646.0,SUCCESS,Net Banking,Desktop,Luxury & Watches,Pune,2026-08-23 05:52:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000327,cust_0327,merchant_upload,evt_000327,NONE
4066.0,SUCCESS,EMI,iOS,Luxury & Watches,Mumbai,2026-08-23 05:54:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000328,cust_0328,merchant_upload,evt_000328,NONE
2122.0,SUCCESS,Credit Card,iOS,Luxury & Watches,Pune,2026-08-23 05:56:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000329,cust_0329,merchant_upload,evt_000329,NONE
826.0,SUCCESS,EMI,iOS,Fashion,Mumbai,2026-08-23 05:58:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000330,cust_0330,merchant_upload,evt_000330,NONE
656.0,SUCCESS,Debit Card,Desktop,Fashion,Hyderabad,2026-08-23 06:00:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000331,cust_0331,merchant_upload,evt_000331,NONE
9243.0,SUCCESS,Debit Card,Android,Luxury & Watches,Bangalore,2026-08-23 06:02:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000332,cust_0332,merchant_upload,evt_000332,NONE
3974.0,SUCCESS,EMI,Android,Fashion,Delhi,2026-08-23 06:04:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000333,cust_0333,merchant_upload,evt_000333,REQUESTED
2592.0,SUCCESS,Net Banking,iOS,Electronics,Delhi,2026-08-23 06:06:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000334,cust_0334,merchant_upload,evt_000334,NONE
2313.0,SUCCESS,Credit Card,iOS,Electronics,Hyderabad,2026-08-23 06:08:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000335,cust_0335,merchant_upload,evt_000335,NONE
5629.0,SUCCESS,Net Banking,Android,Fashion,Bangalore,2026-08-23 06:10:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000336,cust_0336,merchant_upload,evt_000336,NONE
6614.0,SUCCESS,Credit Card,Android,Electronics,Hyderabad,2026-08-23 06:12:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000337,cust_0337,merchant_upload,evt_000337,NONE
6788.0,SUCCESS,Net Banking,iOS,Luxury & Watches,Bangalore,2026-08-23 06:14:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000338,cust_0338,merchant_upload,evt_000338,NONE
3126.0,SUCCESS,Credit Card,Desktop,Beauty,Hyderabad,2026-08-23 06:16:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000339,cust_0339,merchant_upload,evt_000339,NONE
14464.0,SUCCESS,EMI,Android,Fashion,Pune,2026-08-23 06:18:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000340,cust_0340,merchant_upload,evt_000340,NONE
12097.0,FAILED,Debit Card,Android,Home,Hyderabad,2026-08-23 06:20:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000341,cust_0341,merchant_upload,evt_000341,NONE
14015.0,FAILED,Debit Card,Android,Luxury & Watches,Pune,2026-08-23 06:22:30.850064,False,True,0,60,0.0,0.0,False,0,FAILED,,ord_000342,cust_0342,merchant_upload,evt_000342,REQUESTED
11443.0,SUCCESS,UPI,Android,Home,Bangalore,2026-08-23 06:24:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000343,cust_0343,merchant_upload,evt_000343,NONE
7466.0,FAILED,EMI,Android,Beauty,Delhi,2026-08-23 06:26:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000344,cust_0344,merchant_upload,evt_000344,NONE
4817.0,SUCCESS,EMI,iOS,Fashion,Pune,2026-08-23 06:28:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000345,cust_0345,merchant_upload,evt_000345,NONE
14425.0,SUCCESS,Credit Card,Android,Luxury & Watches,Bangalore,2026-08-23 06:30:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000346,cust_0346,merchant_upload,evt_000346,NONE
697.0,SUCCESS,UPI,Android,Beauty,Bangalore,2026-08-23 06:32:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000347,cust_0347,merchant_upload,evt_000347,NONE
6347.0,SUCCESS,UPI,iOS,Beauty,Bangalore,2026-08-23 06:34:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000348,cust_0348,merchant_upload,evt_000348,NONE
3864.0,SUCCESS,Net Banking,Desktop,Home,Hyderabad,2026-08-23 06:36:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000349,cust_0349,merchant_upload,evt_000349,NONE
3384.0,SUCCESS,EMI,Desktop,Home,Hyderabad,2026-08-23 06:38:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000350,cust_0350,merchant_upload,evt_000350,NONE
3946.0,SUCCESS,UPI,Desktop,Home,Hyderabad,2026-08-23 06:40:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000351,cust_0351,merchant_upload,evt_000351,NONE
5560.0,FAILED,EMI,Desktop,Fashion,Mumbai,2026-08-23 06:42:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000352,cust_0352,merchant_upload,evt_000352,NONE
3199.0,FAILED,EMI,iOS,Fashion,Delhi,2026-08-23 06:44:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000353,cust_0353,merchant_upload,evt_000353,NONE
12478.0,SUCCESS,Debit Card,Desktop,Home,Delhi,2026-08-23 06:46:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000354,cust_0354,merchant_upload,evt_000354,NONE
1570.0,SUCCESS,Net Banking,Desktop,Beauty,Mumbai,2026-08-23 06:48:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000355,cust_0355,merchant_upload,evt_000355,NONE
4472.0,SUCCESS,Net Banking,Desktop,Luxury & Watches,Hyderabad,2026-08-23 06:50:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000356,cust_0356,merchant_upload,evt_000356,NONE
11231.0,SUCCESS,Net Banking,Desktop,Fashion,Mumbai,2026-08-23 06:52:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000357,cust_0357,merchant_upload,evt_000357,REQUESTED
2053.0,SUCCESS,EMI,Desktop,Luxury & Watches,Delhi,2026-08-23 06:54:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000358,cust_0358,merchant_upload,evt_000358,NONE
6602.0,SUCCESS,UPI,Desktop,Fashion,Mumbai,2026-08-23 06:56:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000359,cust_0359,merchant_upload,evt_000359,NONE
670.0,SUCCESS,Debit Card,Android,Electronics,Hyderabad,2026-08-23 06:58:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000360,cust_0360,merchant_upload,evt_000360,NONE
6845.0,SUCCESS,UPI,Android,Home,Bangalore,2026-08-23 07:00:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000361,cust_0361,merchant_upload,evt_000361,NONE
5082.0,SUCCESS,UPI,Desktop,Fashion,Hyderabad,2026-08-23 07:02:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000362,cust_0362,merchant_upload,evt_000362,REQUESTED
968.0,SUCCESS,Credit Card,Desktop,Fashion,Delhi,2026-08-23 07:04:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000363,cust_0363,merchant_upload,evt_000363,NONE
2895.0,SUCCESS,Debit Card,Desktop,Home,Delhi,2026-08-23 07:06:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000364,cust_0364,merchant_upload,evt_000364,NONE
16692.0,SUCCESS,EMI,iOS,Fashion,Hyderabad,2026-08-23 07:08:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000365,cust_0365,merchant_upload,evt_000365,NONE
4267.0,SUCCESS,UPI,iOS,Beauty,Delhi,2026-08-23 07:10:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000366,cust_0366,merchant_upload,evt_000366,NONE
15825.0,SUCCESS,Debit Card,iOS,Electronics,Delhi,2026-08-23 07:12:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000367,cust_0367,merchant_upload,evt_000367,NONE
2070.0,SUCCESS,Net Banking,Android,Home,Delhi,2026-08-23 07:14:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000368,cust_0368,merchant_upload,evt_000368,NONE
4760.0,SUCCESS,Debit Card,Android,Electronics,Mumbai,2026-08-23 07:16:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000369,cust_0369,merchant_upload,evt_000369,NONE
6807.0,SUCCESS,Credit Card,iOS,Electronics,Delhi,2026-08-23 07:18:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000370,cust_0370,merchant_upload,evt_000370,NONE
5297.0,SUCCESS,EMI,Desktop,Home,Delhi,2026-08-23 07:20:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000371,cust_0371,merchant_upload,evt_000371,NONE
9863.0,SUCCESS,Credit Card,Android,Electronics,Bangalore,2026-08-23 07:22:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000372,cust_0372,merchant_upload,evt_000372,NONE
10610.0,SUCCESS,Debit Card,iOS,Electronics,Bangalore,2026-08-23 07:24:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000373,cust_0373,merchant_upload,evt_000373,NONE
734.0,SUCCESS,Credit Card,Desktop,Beauty,Mumbai,2026-08-23 07:26:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000374,cust_0374,merchant_upload,evt_000374,NONE
1150.0,SUCCESS,Credit Card,Desktop,Luxury & Watches,Mumbai,2026-08-23 07:28:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000375,cust_0375,merchant_upload,evt_000375,NONE
4296.0,SUCCESS,Debit Card,Desktop,Beauty,Delhi,2026-08-23 07:30:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000376,cust_0376,merchant_upload,evt_000376,NONE
3872.0,SUCCESS,EMI,Desktop,Fashion,Pune,2026-08-23 07:32:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000377,cust_0377,merchant_upload,evt_000377,REQUESTED
1391.0,SUCCESS,EMI,Android,Electronics,Bangalore,2026-08-23 07:34:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000378,cust_0378,merchant_upload,evt_000378,NONE
14232.0,SUCCESS,UPI,Desktop,Beauty,Bangalore,2026-08-23 07:36:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000379,cust_0379,merchant_upload,evt_000379,NONE
2724.0,SUCCESS,UPI,iOS,Beauty,Bangalore,2026-08-23 07:38:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000380,cust_0380,merchant_upload,evt_000380,NONE
13126.0,FAILED,Credit Card,iOS,Beauty,Pune,2026-08-23 07:40:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000381,cust_0381,merchant_upload,evt_000381,NONE
14856.0,SUCCESS,Debit Card,Android,Beauty,Delhi,2026-08-23 07:42:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000382,cust_0382,merchant_upload,evt_000382,NONE
1346.0,SUCCESS,Net Banking,Desktop,Fashion,Pune,2026-08-23 07:44:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000383,cust_0383,merchant_upload,evt_000383,NONE
3277.0,FAILED,EMI,Android,Fashion,Bangalore,2026-08-23 07:46:30.850064,False,True,0,60,0.0,0.0,False,0,FAILED,,ord_000384,cust_0384,merchant_upload,evt_000384,REQUESTED
675.0,SUCCESS,UPI,Android,Beauty,Bangalore,2026-08-23 07:48:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000385,cust_0385,merchant_upload,evt_000385,NONE
8627.0,SUCCESS,UPI,iOS,Beauty,Pune,2026-08-23 07:50:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000386,cust_0386,merchant_upload,evt_000386,NONE
1312.0,SUCCESS,EMI,Desktop,Luxury & Watches,Bangalore,2026-08-23 07:52:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000387,cust_0387,merchant_upload,evt_000387,NONE
6472.0,SUCCESS,UPI,Android,Home,Mumbai,2026-08-23 07:54:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000388,cust_0388,merchant_upload,evt_000388,NONE
1658.0,SUCCESS,Credit Card,Android,Electronics,Bangalore,2026-08-23 07:56:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000389,cust_0389,merchant_upload,evt_000389,NONE
2496.0,SUCCESS,Credit Card,iOS,Electronics,Mumbai,2026-08-23 07:58:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000390,cust_0390,merchant_upload,evt_000390,NONE
6214.0,SUCCESS,Debit Card,Desktop,Fashion,Pune,2026-08-23 08:00:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000391,cust_0391,merchant_upload,evt_000391,NONE
1005.0,SUCCESS,Net Banking,iOS,Luxury & Watches,Bangalore,2026-08-23 08:02:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000392,cust_0392,merchant_upload,evt_000392,NONE
6657.0,SUCCESS,Net Banking,iOS,Home,Pune,2026-08-23 08:04:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000393,cust_0393,merchant_upload,evt_000393,NONE
15293.0,SUCCESS,UPI,Android,Electronics,Mumbai,2026-08-23 08:06:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000394,cust_0394,merchant_upload,evt_000394,NONE
